SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update,Price_Retail_Log,Price_Current_Log,Product_Length,IsHighPrice,Predicted_Price,Adjusted_Price
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,637262106,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,7.082784012808124,30,Regular,2022-01-02,1,Winter,1,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
60601,Bakery,Pastries,,Bakery/Pastries,125378787,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.995701312489708,12,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,32,1,4.9978058174864675,4.9978058174864675
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,205486253,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,5.016859227886326,14,Regular,2022-05-24,5,Spring,0,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.9978058174864675
60601,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,312565760,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.642846842641253,10,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",520250720,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.7207835756289622,10,Regular,2022-03-28,3,Spring,0,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,523962232,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,7.043829607904963,48,Summer Premium,2022-08-05,8,Summer,0,1,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,7.680294621628161
79936,Bakery,Cakes,,Bakery/Cakes,485645371,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,6.097250733730981,15,Regular,2022-04-15,4,Spring,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,299467110,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.4535047270457118,16,Regular,2022-07-02,7,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,33,0,2.485406123329126,2.485406123329126
10001,Bakery,Cakes,,Bakery/Cakes,356694340,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.906079033266099,15,Regular,2022-04-03,4,Spring,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
79936,Bakery,Cakes,,Bakery/Cakes,183519595,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.885519080597897,15,Regular,2022-11-24,11,Fall,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,35,1,5.999656172492293,5.999656172492293
90001,Snacks,Cookies,,Snacks/Cookies,971644141,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.0933643410624,13,Regular,2022-07-01,7,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
30301,Snacks,Cookies,,Snacks/Cookies,499880221,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.495620712994032,12,Regular,2022-09-21,9,Fall,0,0,0,0.0,0.0,1.665818245870208,1.665818245870208,36,1,4.151347281544071,4.151347281544071
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,447047122,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.879679163427832,48,Regular,2022-11-03,11,Fall,0,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.982086019661964
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",772011106,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.6478746376414226,10,Regular,2022-12-16,12,Winter,1,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",890555141,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.642318670011108,10,Regular,2022-11-11,11,Fall,0,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,43,0,2.6714230092452333,2.6714230092452333
79936,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",476764821,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.70074066978091,10,Regular,2022-12-31,12,Winter,1,0,0,0.0,0.0,1.3001916620664788,1.3001916620664788,32,0,2.6714230092452333,2.6714230092452333
60601,Beverages,Water,,Beverages/Water,333484505,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,5.07157372125393,24,Regular,2022-02-27,2,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,30,1,4.9978058174864675,4.9978058174864675
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,668822949,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,7.076047348835974,30,Regular,2022-01-23,1,Winter,1,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
30301,Bakery,Pastries,,Bakery/Pastries,240358571,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.4316922561431062,8,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,657227019,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.473287828621359,16,Regular,2022-08-07,8,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,26,0,2.485406123329126,2.485406123329126
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,443516580,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.51825799504883,16,Regular,2022-05-01,5,Spring,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,26,0,2.485406123329126,2.485406123329126
10001,Snacks,Chips,,Snacks/Chips,385711262,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,2.9651308873816453,8,Regular,2022-04-13,4,Spring,0,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
60601,Beverages,Soda,,Beverages/Soda,814226168,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,2.150734557601999,2,Regular,2022-12-17,12,Winter,1,0,0,0.0,0.0,1.095273387402595,1.095273387402595,19,0,1.9838767648863906,1.9838767648863906
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,720720912,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,7.039097495163825,48,Regular,2022-04-12,4,Spring,0,0,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,6.982086019661964
10001,Snacks,Chips,,Snacks/Chips,529950996,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.563487778604982,10,Regular,2022-08-21,8,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,342191908,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,5.0562881268667415,14,Winter Discount,2022-12-06,12,Winter,1,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.4980252357378205
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,346113175,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,5.1073473857485325,14,Summer Premium,2022-07-18,7,Summer,0,1,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,5.497586399235114
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,924696856,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,5.008102155870371,14,Winter Discount,2022-12-03,12,Winter,1,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.4980252357378205
79936,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,466739424,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.3603168052044157,8,Regular,2022-09-02,9,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
30301,Beverages,Water,,Beverages/Water,813340054,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,5.0299687951752645,24,Regular,2022-06-19,6,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,222488260,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.4248643106208174,16,Regular,2022-10-17,10,Fall,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,26,0,2.485406123329126,2.485406123329126
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,823031153,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.937138331825024,30,Regular,2022-04-03,4,Spring,0,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
30301,Snacks,Chips,,Snacks/Chips,719903764,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.5486364018755094,10,Regular,2022-05-03,5,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
90001,Beverages,Water,,Beverages/Water,252169974,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,5.113828307143364,24,Regular,2022-11-24,11,Fall,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,30,1,4.9978058174864675,4.9978058174864675
10001,Beverages,Soda,,Beverages/Soda,225113829,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.9921271576736062,2,Regular,2022-01-12,1,Winter,1,0,0,0.0,0.0,1.095273387402595,1.095273387402595,19,0,1.9838767648863906,1.9838767648863906
79936,Beverages,Juice,,Beverages/Juice,530699638,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.5208833012598966,64,Regular,2022-04-26,4,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,25,0,3.5000735392161566,3.5000735392161566
90001,Deli,Prepared Meals,,Deli/Prepared Meals,613223569,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,5.160221494463524,12,Regular,2022-07-26,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,223275867,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.514075317948857,8,Regular,2022-10-08,10,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
60601,Beverages,Soda,,Beverages/Soda,454450899,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.2501683114180393,2,Regular,2022-07-11,7,Summer,0,1,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
30301,Bakery,Bread,,Bakery/Bread,837429703,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.5465509645631546,20,Regular,2022-08-24,8,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,25,0,2.485406123329126,2.485406123329126
79936,Beverages,Water,,Beverages/Water,414005480,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.813923724084418,24,Regular,2022-07-31,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
30301,Snacks,Chips,,Snacks/Chips,897483456,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,3.0653341621104535,8,Regular,2022-08-30,8,Summer,0,1,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,277982208,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,7.028115838488278,30,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0,2.0781907597781832,2.0781907597781832,28,1,6.982086019661964,6.982086019661964
90001,Beverages,Juice,,Beverages/Juice,750656241,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,4.118975275408275,64,Regular,2022-11-09,11,Fall,0,0,0,0.0,0.0,1.6074359097634274,1.6074359097634274,29,0,3.9752698886926394,3.9752698886926394
79936,Snacks,Chips,,Snacks/Chips,943952041,https://www.walmart.com/ip/Potato-Chips,"Lay's Potato Chips, 8 Oz",Lay's,2.99,3.0573181351269962,8,Regular,2022-08-23,8,Summer,0,1,0,0.0,0.0,1.3837912309017721,1.3837912309017721,24,0,2.981544467359145,2.981544467359145
79936,Beverages,Juice,,Beverages/Juice,131463729,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.476154401601623,64,Regular,2022-06-13,6,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,25,0,3.5000735392161566,3.5000735392161566
79936,Beverages,Soda,,Beverages/Soda,509044319,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.8675701763710635,2,Regular,2022-08-31,8,Summer,0,1,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,368084225,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.9690976742713975,6,Regular,2022-10-25,10,Fall,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,26,1,5.999656172492293,5.999656172492293
79936,Deli,Cheese,,Deli/Cheese,633187802,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.4049479545790704,8,Regular,2022-10-13,10,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,32,0,3.5000735392161566,3.5000735392161566
60601,Snacks,Cookies,,Snacks/Cookies,832585350,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.231947655019527,12,Regular,2022-09-03,9,Fall,0,0,0,0.0,0.0,1.665818245870208,1.665818245870208,36,1,4.151347281544071,4.151347281544071
79936,Bakery,Bread,,Bakery/Bread,408018785,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,3.048857840442061,20,Regular,2022-05-29,5,Spring,0,0,0,0.0,0.0,1.3837912309017721,1.3837912309017721,31,0,2.981544467359145,2.981544467359145
10001,Beverages,Juice,,Beverages/Juice,863111674,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.6569904504351407,64,Regular,2022-03-17,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,25,0,3.5000735392161566,3.5000735392161566
90001,Bakery,Cakes,,Bakery/Cakes,480449051,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,6.029467152982298,15,Regular,2022-07-08,7,Summer,0,1,0,0.0,0.0,1.944480556245719,1.944480556245719,35,1,5.999656172492293,5.999656172492293
60601,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,673675361,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.870411693796481,48,Summer Premium,2022-08-07,8,Summer,0,1,1,0.0,0.0,2.0781907597781832,2.0781907597781832,34,1,6.982086019661964,7.680294621628161
79936,Bakery,Bread,,Bakery/Bread,429853355,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.5344602668220144,20,Regular,2022-09-14,9,Fall,0,0,0,0.0,0.0,1.2499017362143359,1.2499017362143359,25,0,2.485406123329126,2.485406123329126
79936,Snacks,Cookies,,Snacks/Cookies,923666303,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.409663148664565,13,Regular,2022-07-06,7,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
10001,Beverages,Juice,,Beverages/Juice,560661210,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.929021709568062,64,Regular,2022-04-21,4,Spring,0,0,0,0.0,0.0,1.6074359097634274,1.6074359097634274,29,0,3.9752698886926394,3.9752698886926394
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,631983869,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.4765982833327085,10,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
79936,Deli,Prepared Meals,,Deli/Prepared Meals,148397963,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99146881947292,12,Regular,2022-03-31,3,Spring,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
30301,Deli,Prepared Meals,,Deli/Prepared Meals,607004971,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.911510168691776,12,Regular,2022-01-03,1,Winter,1,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
10001,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,484950707,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.554828043384386,10,Regular,2022-02-09,2,Winter,1,0,0,0.0,0.0,2.138889000323256,2.138889000323256,36,1,7.3254025293094545,7.3254025293094545
60601,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,638521073,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.477905185139222,16,Regular,2022-07-14,7,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,33,0,2.485406123329126,2.485406123329126
10001,Beverages,Juice,,Beverages/Juice,230934031,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.531953244390703,64,Regular,2022-06-17,6,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,25,0,3.5000735392161566,3.5000735392161566
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,288158474,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.4012507822197904,16,Regular,2022-06-01,6,Summer,0,1,0,0.0,0.0,1.2499017362143359,1.2499017362143359,26,0,2.485406123329126,2.485406123329126
90001,Snacks,Cookies,,Snacks/Cookies,945471823,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.246254169967659,12,Regular,2022-08-20,8,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,36,1,4.151347281544071,4.151347281544071
79936,Beverages,Soda,,Beverages/Soda,438097108,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,2.0622381357827773,2,Regular,2022-08-11,8,Summer,0,1,0,0.0,0.0,1.095273387402595,1.095273387402595,27,0,1.9838767648863906,1.9838767648863906
10001,Bakery,Cakes,,Bakery/Cakes,625944619,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.952716684790824,15,Regular,2022-05-01,5,Spring,0,0,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
79936,Bakery,Cakes,,Bakery/Cakes,111079144,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,6.162696385123341,15,Regular,2022-02-25,2,Winter,1,0,0,0.0,0.0,1.944480556245719,1.944480556245719,32,1,5.999656172492293,5.999656172492293
90001,Snacks,Cookies,,Snacks/Cookies,868324014,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.25003638143854,13,Regular,2022-08-29,8,Summer,0,1,0,0.0,0.0,1.665818245870208,1.665818245870208,40,1,4.151347281544071,4.151347281544071
60601,Bakery,Pastries,,Bakery/Pastries,986496683,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.512468472575189,8,Regular,2022-10-20,10,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
60601,Deli,Prepared Meals,,Deli/Prepared Meals,296738817,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,5.0832590831873095,12,Regular,2022-08-19,8,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,33,1,4.9978058174864675,4.9978058174864675
90001,Beverages,Soda,,Beverages/Soda,964636794,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.8481634267066969,2,Regular,2022-12-04,12,Winter,1,0,0,0.0,0.0,1.095273387402595,1.095273387402595,19,0,1.9838767648863906,1.9838767648863906
90001,Beverages,Water,,Beverages/Water,473435166,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.813919118801922,24,Regular,2022-07-21,7,Summer,0,1,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,665996978,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.837434368542991,14,Regular,2022-09-01,9,Fall,0,0,1,0.0,0.0,1.7900914121273581,1.7900914121273581,36,1,4.9978058174864675,4.9978058174864675
30301,Snacks,Chips,,Snacks/Chips,316316047,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.616258410342718,10,Regular,2022-03-28,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
60601,Beverages,Water,,Beverages/Water,342792838,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.9348141854107554,24,Regular,2022-09-11,9,Fall,0,0,0,0.0,0.0,1.7900914121273581,1.7900914121273581,35,1,4.9978058174864675,4.9978058174864675
30301,Deli,Cheese,,Deli/Cheese,929435044,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.745819928566825,8,Regular,2022-03-23,3,Spring,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,26,0,3.5000735392161566,3.5000735392161566
90001,Snacks,Chips,,Snacks/Chips,839652823,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.433575240134261,10,Regular,2022-09-06,9,Fall,0,0,0,0.0,0.0,1.501852701754163,1.501852701754163,30,0,3.5000735392161566,3.5000735392161566
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",697715941,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.6884551303197037,10,Regular,2022-06-21,6,Summer,0,1,0,0.0,0.0,1.3001916620664788,1.3001916620664788,31,0,2.6714230092452333,2.6714230092452333
60601,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,983790604,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.644210995256788,8,Regular,2022-06-27,6,Summer,0,1,0,0.0,0.0,1.501852701754163,1.501852701754163,27,0,3.5000735392161566,3.5000735392161566
30301,Snacks,Cookies,,Snacks/Cookies,932177772,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.490609288815913,12,Regular,2022-09-05,9,Fall,0,0,0,0.0,0.0,1.665818245870208,1.665818245870208,36,1,4.151347281544071,4.151347281544071
